"Label (Grouping)","Total:","Total:!!Hispanic or Latino","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!Population of one race:","Total:!!Not Hispanic or Latino:!!Population of one race:!!White alone","Total:!!Not Hispanic or Latino:!!Population of one race:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!Population of one race:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Population of one race:!!Asian alone","Total:!!Not Hispanic or Latino:!!Population of one race:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Population of one race:!!Some Other Race alone","Total:!!Not Hispanic or Latino:!!Population of two or more races:","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; Black or African American","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; American Indian and Alaska Native","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; Asian","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!White; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Black or African American; American Indian and Alaska Native","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Black or African American; Asian","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Black or African American; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Black or African American; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Asian","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!American Indian and Alaska Native; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Asian; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Asian; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of two races:!!Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Black or African American; American Indian and Alaska Native","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Asian","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Black or African American; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Asian","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; American Indian and Alaska Native; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Asian; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Asian; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!White; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Asian","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; American Indian and Alaska Native; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; Asian; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Asian; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of three races:!!Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Asian","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; American Indian and Alaska Native; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Asian; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Asian; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!White; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Asian; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of four races:!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of five races:!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of six races:","Total:!!Not Hispanic or Latino:!!Population of two or more races:!!Population of six races:!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"
"    Chesterfield town, Hampshire County, Massachusetts","1,186","33","1,153","1,102","1,093","0","1","1","0","7","51","44","3","17","4","0","19","1","0","0","0","0","0","0","0","0","0","6","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cummington town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Cummington town, Hampshire County, Massachusetts","829","16","813","778","767","4","0","3","0","4","35","33","5","14","3","0","10","0","0","0","0","0","0","0","0","1","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Easthampton Town city, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Easthampton Town city, Hampshire County, Massachusetts","16,211","1,102","15,109","14,491","13,789","181","29","414","7","71","618","604","94","164","102","16","218","5","2","0","2","1","0","0","0","0","0","13","4","2","0","0","0","1","0","0","4","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Goshen town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Goshen town, Hampshire County, Massachusetts","960","25","935","912","906","0","1","0","0","5","23","22","0","11","1","0","10","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Granby town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Granby town, Hampshire County, Massachusetts","6,110","286","5,824","5,634","5,356","80","6","186","0","6","190","179","29","58","30","5","50","0","2","0","2","0","0","2","1","0","0","9","1","2","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"Hadley town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Hadley town, Hampshire County, Massachusetts","5,325","320","5,005","4,788","4,346","71","5","351","1","14","217","208","35","38","39","0","42","0","0","0","48","0","0","0","2","4","0","9","3","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hatfield town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Hatfield town, Hampshire County, Massachusetts","3,352","81","3,271","3,171","3,094","25","9","27","3","13","100","94","8","32","14","0","38","0","0","0","0","0","0","0","2","0","0","6","2","0","0","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Huntington town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Huntington town, Hampshire County, Massachusetts","2,094","71","2,023","1,923","1,893","12","0","10","0","8","100","95","2","46","13","3","29","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Middlefield town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Middlefield town, Hampshire County, Massachusetts","385","11","374","364","359","0","1","4","0","0","10","9","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Northampton city, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Northampton city, Hampshire County, Massachusetts","29,571","2,697","26,874","25,392","23,054","829","34","1,291","10","174","1,482","1,405","257","233","430","11","393","13","25","2","26","0","0","0","6","9","0","67","21","21","0","12","6","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","9","4","0","4","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"Pelham town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Pelham town, Hampshire County, Massachusetts","1,280","57","1,223","1,166","1,109","32","1","22","1","1","57","52","10","16","12","2","11","0","0","0","0","0","0","1","0","0","0","5","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Plainfield town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Plainfield town, Hampshire County, Massachusetts","633","25","608","581","572","2","2","2","0","3","27","27","5","12","4","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Southampton town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Southampton town, Hampshire County, Massachusetts","6,224","206","6,018","5,803","5,707","24","0","55","1","16","215","209","26","61","43","0","76","0","0","0","0","0","0","0","3","0","0","4","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Hadley town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    South Hadley town, Hampshire County, Massachusetts","18,150","1,307","16,843","16,160","14,683","444","15","933","3","82","683","663","160","151","152","3","158","14","8","0","12","2","0","0","0","3","0","18","6","3","0","1","3","0","0","2","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
"Ware town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Ware town, Hampshire County, Massachusetts","10,066","770","9,296","8,801","8,517","133","29","71","10","41","495","470","104","183","37","0","134","2","2","3","2","1","0","1","0","0","1","20","11","2","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Westhampton town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Westhampton town, Hampshire County, Massachusetts","1,622","46","1,576","1,520","1,508","3","1","6","2","0","56","56","3","18","13","2","16","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Williamsburg town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Williamsburg town, Hampshire County, Massachusetts","2,504","76","2,428","2,335","2,281","24","6","16","0","8","93","93","12","36","12","0","32","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Worthington town, Hampshire County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Worthington town, Hampshire County, Massachusetts","1,193","30","1,163","1,114","1,103","0","0","6","0","5","49","47","2","20","9","0","15","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Acton town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Acton town, Middlesex County, Massachusetts","24,021","920","23,101","22,014","15,164","572","18","6,024","4","232","1,087","1,030","113","94","379","1","384","2","13","1","17","7","0","4","2","11","2","51","14","2","0","13","2","0","0","11","6","0","0","0","1","0","2","0","0","0","0","0","6","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Arlington town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Arlington town, Middlesex County, Massachusetts","46,308","2,137","44,171","41,823","34,813","1,052","28","5,642","6","282","2,348","2,255","290","156","1,105","7","580","15","9","5","52","1","1","2","7","25","0","84","20","16","0","21","7","2","2","2","11","0","0","0","1","1","1","0","0","0","0","0","8","3","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Ashby town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Ashby town, Middlesex County, Massachusetts","3,193","123","3,070","2,963","2,913","18","3","16","1","12","107","101","15","24","15","0","42","1","1","0","2","1","0","0","0","0","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ashland town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Ashland town, Middlesex County, Massachusetts","18,832","1,157","17,675","16,543","12,891","514","29","2,458","2","649","1,132","1,092","99","70","160","2","693","9","2","1","42","4","0","0","3","7","0","38","5","0","0","22","2","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ayer town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Ayer town, Middlesex County, Massachusetts","8,479","581","7,898","7,383","6,437","423","9","429","2","83","515","495","100","87","86","1","190","16","0","1","11","1","0","0","2","0","0","17","6","0","0","0","5","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"Bedford town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Bedford town, Middlesex County, Massachusetts","14,383","516","13,867","13,267","10,578","365","15","2,241","0","68","600","567","76","48","222","6","195","0","1","0","11","0","1","1","6","0","0","26","6","4","1","9","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Belmont town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Belmont town, Middlesex County, Massachusetts","27,295","1,273","26,022","24,740","18,989","519","13","5,038","5","176","1,282","1,220","118","61","617","3","344","7","13","2","25","5","0","1","8","15","1","58","16","13","0","17","0","0","2","5","3","1","0","0","1","0","0","0","0","0","0","0","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Billerica town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Billerica town, Middlesex County, Massachusetts","42,119","1,782","40,337","39,010","33,359","1,635","44","3,594","3","375","1,327","1,284","195","240","276","7","507","1","10","2","25","1","0","1","5","14","0","40","16","3","0","7","1","0","0","4","7","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"Boxborough town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Boxborough town, Middlesex County, Massachusetts","5,506","218","5,288","5,039","3,694","119","1","1,186","1","38","249","243","27","33","76","3","85","7","0","0","9","0","0","0","0","3","0","6","2","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Burlington town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Burlington town, Middlesex County, Massachusetts","26,377","1,033","25,344","24,550","18,460","1,221","15","4,694","2","158","794","765","88","77","243","5","297","7","13","2","19","4","0","0","1","8","1","26","8","1","0","9","3","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"Cambridge city, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Cambridge city, Middlesex County, Massachusetts","118,403","10,738","107,665","101,393","65,553","12,016","154","22,628","49","993","6,272","5,891","1,220","346","2,579","30","1,061","75","113","27","289","33","0","10","64","41","3","335","87","57","3","64","19","3","4","55","29","1","3","0","4","0","6","0","0","0","0","0","37","10","0","22","0","2","0","2","1","0","0","0","0","0","0","0","9","5","3","0","0","1","0","0","0"
"Carlisle town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Carlisle town, Middlesex County, Massachusetts","5,237","166","5,071","4,789","4,129","35","0","594","2","29","282","279","13","34","149","0","75","0","0","0","4","0","0","0","0","4","0","3","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chelmsford town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Chelmsford town, Middlesex County, Massachusetts","36,392","1,509","34,883","33,604","28,401","881","25","4,067","3","227","1,279","1,225","155","186","342","4","493","5","7","1","13","5","0","0","2","12","0","52","11","5","0","13","7","0","5","8","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Concord town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Concord town, Middlesex County, Massachusetts","18,491","861","17,630","16,855","15,129","462","1","1,171","4","88","775","752","72","47","353","0","248","3","6","2","18","2","0","0","0","0","1","23","7","0","0","5","2","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dracut town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Dracut town, Middlesex County, Massachusetts","32,617","2,457","30,160","29,005","24,883","1,840","20","1,994","2","266","1,155","1,102","183","199","218","9","438","9","16","0","20","2","0","2","4","2","0","48","28","3","0","10","0","0","2","2","0","0","0","0","1","1","1","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0"
"Dunstable town, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Dunstable town, Middlesex County, Massachusetts","3,358","103","3,255","3,113","2,896","30","0","161","0","26","142","142","12","18","44","1","61","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Everett city, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Everett city, Middlesex County, Massachusetts","49,075","13,990","35,085","30,525","16,729","6,929","55","3,692","10","3,110","4,560","4,450","362","127","146","9","3,209","23","30","3","501","15","0","9","5","11","0","95","14","19","1","37","0","0","0","8","10","0","0","0","1","0","3","0","0","2","0","0","12","1","0","5","1","3","1","0","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","1","1"
"Framingham city, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Framingham city, Middlesex County, Massachusetts","72,362","12,171","60,191","53,883","38,855","4,248","84","5,233","17","5,446","6,308","6,140","533","248","584","17","4,130","43","20","8","369","3","2","144","17","21","1","157","46","14","0","67","4","0","5","11","9","0","0","0","0","1","0","0","0","0","0","0","10","3","0","4","0","2","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
